"nq_data","IDF","Okapi"
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.233620477034689
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.388885512703956
0.00124992188150911,1,0.542559454885243
0.0112436766170933,0.784793935995916,0.39259610182644
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.233620477034689
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00374929705073197,0.90123740656126,0.450847383507258
0.00124992188150911,1,0.233620477034689
0.00124992188150911,1,0.257400191018981
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.196853105357975
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.489230434511345
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.365434516294493
0.0024996875520744,0.9404602266932,0.394823298394014
0.00124992188150911,1,0.458768575665406
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.0809216989733619,0.558988162160899,0.279635918889971
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.282566795620849
0.0024996875520744,0.9404602266932,0.455364475747244
0.0112436766170933,0.784793935995916,0.425797370111189
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.0809216989733619,0.558988162160899,0.279635918889971
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.257400191018981
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.470468745982361
0.00624804768842178,0.84853958961341,0.424485103474812
0.00124992188150911,1,0.829812467765776
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00374929705073197,0.90123740656126,0.450847383507258
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.427332475402919
0.0024996875520744,0.9404602266932,0.470468745982361
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.419819240822414
0.0299550897979837,0.674179083137307,0.36578223584201
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.419819240822414
0.00624804768842178,0.84853958961341,0.4603831771892
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.377038229951665
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.489230434511345
0.00124992188150911,1,0.419819240822414
0.00374929705073197,0.90123740656126,0.436373051740394
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00374929705073197,0.90123740656126,0.450847383507258
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.0162368111609757,0.743788097233672,0.372082777612547
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00374929705073197,0.90123740656126,0.450847383507258
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.542559454885243
0.00499875041650993,0.87193780656467,0.473078101023562
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.510255587935915
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.365434516294493
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00499875041650993,0.87193780656467,0.436190149020426
0.00124992188150911,1,0.419819240822414
0.00374929705073197,0.90123740656126,0.488974876026068
0.00124992188150911,1,0.500253740274164
0.00374929705073197,0.90123740656126,0.488974876026068
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.419819240822414
0.00374929705073197,0.90123740656126,0.488974876026068
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.0024996875520744,0.9404602266932,0.394823298394014
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.0024996875520744,0.9404602266932,0.470468745982361
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.585072191889412
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00499875041650993,0.87193780656467,0.436190149020426
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.233620477034689
0.00124992188150911,1,0.484193230954991
0.0137405555314373,0.762501590614477,0.381444272669891
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00624804768842178,0.84853958961341,0.424485103474812
0.00124992188150911,1,0.419819240822414
0.0399202126953746,0.641135346042886,0.000158070343146221
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.248404377912801
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.585072191889412
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.0137405555314373,0.762501590614477,0.381444272669891
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.0112436766170933,0.784793935995916,0.39259610182644
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.233620477034689
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00499875041650993,0.87193780656467,0.473078101023562
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.0809216989733619,0.558988162160899,0.279635918889971
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.411317253999348
0.00124992188150911,1,0.500253740274164
0.0809216989733619,0.558988162160899,0.279635918889971
0.00124992188150911,1,0.542559454885243
0.0399202126953746,0.641135346042886,0.000158070343146221
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.489230434511345
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.012492194004319,0.773116883795309,0.386754612787709
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.427332475402919
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00374929705073197,0.90123740656126,0.488974876026068
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.360724457026059
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.0809216989733619,0.558988162160899,0.279635918889971
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.455364475747244
0.00124992188150911,1,0.542559454885243
0.0399202126953746,0.641135346042886,0.000158070343146221
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.0809216989733619,0.558988162160899,0.279635918889971
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00749718890545974,0.829058628656458,0.414739679891962
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.365434516294493
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.510255587935915
0.00999500333083423,0.797769355754343,0.432837306782228
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.595646494441812
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.427332475402919
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.369009053251875
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00749718890545974,0.829058628656458,0.414739679891962
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.510255587935915
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.0809216989733619,0.558988162160899,0.279635918889971
0.0024996875520744,0.9404602266932,0.455364475747244
0.00124992188150911,1,0.286200349042901
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.66612206601223
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00874617410660808,0.812368875888514,0.406390568645547
0.0299550897979837,0.674179083137307,0.36578223584201
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.213718926899761
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.257400191018981
0.00124992188150911,1,0.365434516294493
0.00499875041650993,0.87193780656467,0.473078101023562
0.0809216989733619,0.558988162160899,0.279635918889971
0.0772012301513804,0.564495431353986,0.282390950902509
0.00124992188150911,1,0.286200349042901
0.00874617410660808,0.812368875888514,0.406390568645547
0.00124992188150911,1,0.419819240822414
0.0024996875520744,0.9404602266932,0.470468745982361
0.00124992188150911,1,0.419819240822414
0.00624804768842178,0.84853958961341,0.4603831771892
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.419819240822414
0.00124992188150911,1,0.321557731585817
0.0399202126953746,0.641135346042886,0.000158070343146221
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.542559454885243
0.00124992188150911,1,0.365434516294493
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.484193230954991
0.00124992188150911,1,0.500253740274164
0.00124992188150911,1,0.484193230954991
0.0809216989733619,0.558988162160899,0.279635918889971
0.00374929705073197,0.90123740656126,0.450847383507258
0.00124992188150911,1,0.321557731585817
0.00374929705073197,0.90123740656126,0.450847383507258
0.00124992188150911,1,0.321557731585817
0.00124992188150911,1,0.484193230954991
0.0809216989733619,0.558988162160899,0.279635918889971
